sample_id,created_at,psa_grade,card_title,notes,front_image,back_image
sample_20260330_025235_727780_ebay,2026-03-30T02:52:35.970623,8.0,Jaxson Dart 2025 Score NFL Draft Rookie Football Card #18 Graded PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025235_727780_ebay_front.jpg,sample_20260330_025235_727780_ebay_back.jpg
sample_20260330_025235_970906_ebay,2026-03-30T02:52:36.509984,8.0,2025 Panini Score #LST- Brock Bowers Dots Gold PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025235_970906_ebay_front.jpg,sample_20260330_025235_970906_ebay_back.jpg
sample_20260330_025236_510265_ebay,2026-03-30T02:52:36.954762,8.0,2025 Score Tyler Warren #21 Gold Zone Auto #30/50 Colts Rookie RC PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025236_510265_ebay_front.jpg,sample_20260330_025236_510265_ebay_back.jpg
sample_20260330_025236_955298_ebay,2026-03-30T02:52:37.351436,8.0,2025 Panini Score Shedeur Sanders RC Hot Rookies Gold Zone Parallel /50 #5 PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025236_955298_ebay_front.jpg,sample_20260330_025236_955298_ebay_back.jpg
sample_20260330_025237_355185_ebay,2026-03-30T02:52:37.660830,8.0,2025 Score Red Zone Saquon Barkley #61 /20 PSA 8 Philadelphia Eagles Football,eBay auto-import. Query: 2025 score football psa,sample_20260330_025237_355185_ebay_front.jpg,sample_20260330_025237_355185_ebay_back.jpg
sample_20260330_025237_664854_ebay,2026-03-30T02:52:37.899141,8.0,2025 Score Rookies Jalen Royals #8 Signatures Auto GOLD /50 Chiefs PSA 9🔥,eBay auto-import. Query: 2025 score football psa,sample_20260330_025237_664854_ebay_front.jpg,sample_20260330_025237_664854_ebay_back.jpg
sample_20260330_025237_899418_ebay,2026-03-30T02:52:38.114003,8.0,2025 Score Rookies Jalen Royals #8 Signatures Rookie Auto Chiefs PSA 10 POP 1🔥,eBay auto-import. Query: 2025 score football psa,sample_20260330_025237_899418_ebay_front.jpg,sample_20260330_025237_899418_ebay_back.jpg
sample_20260330_025238_115944_ebay,2026-03-30T02:52:38.361434,8.0,2025 Score Rookies Scorecard Shedeur Sanders #15 PSA 7 8d9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025238_115944_ebay_front.jpg,sample_20260330_025238_115944_ebay_back.jpg
sample_20260330_025238_364096_ebay,2026-03-30T02:52:38.663845,8.0,/35 PSA Pop 1 - 2025 Score - The Franchise Derrick Henry #3 Blue,eBay auto-import. Query: 2025 score football psa,sample_20260330_025238_364096_ebay_front.jpg,sample_20260330_025238_364096_ebay_back.jpg
sample_20260330_025238_664291_ebay,2026-03-30T02:52:38.956805,8.0,2025 Score Rookies Signatures Armand Membou #70 PSA 10 GEM MT Auto 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025238_664291_ebay_front.jpg,sample_20260330_025238_664291_ebay_back.jpg
sample_20260330_025238_958746_ebay,2026-03-30T02:52:39.239124,8.0,2025 Score Rookies Signatures Xavier Restrepo #6 PSA 9 MINT Auto 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025238_958746_ebay_front.jpg,sample_20260330_025238_958746_ebay_back.jpg
sample_20260330_025239_239387_ebay,2026-03-30T02:52:39.788323,8.0,2025 Score Andrew Marsh Next Era NIL Autographs Michigan Wolverines PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025239_239387_ebay_front.jpg,sample_20260330_025239_239387_ebay_back.jpg
sample_20260330_025239_788591_ebay,2026-03-30T02:52:40.004856,8.0,2025 Panini Score Next Era Nil Autographs #NENBUN Bryce Underwood PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025239_788591_ebay_front.jpg,sample_20260330_025239_788591_ebay_back.jpg
sample_20260330_025240_005222_ebay,2026-03-30T02:52:40.278983,8.0,2025 Panini Score Rookie Jaxson Dart Cubic /185 #35 PSA 8 Ole Miss Giants,eBay auto-import. Query: 2025 score football psa,sample_20260330_025240_005222_ebay_front.jpg,sample_20260330_025240_005222_ebay_back.jpg
sample_20260330_025240_279248_ebay,2026-03-30T02:52:40.539906,8.0,"2025 Score - Rookies Elijah Arroyo #50 Signatures (AU, RC) PSA 8 Auto 10",eBay auto-import. Query: 2025 score football psa,sample_20260330_025240_279248_ebay_front.jpg,sample_20260330_025240_279248_ebay_back.jpg
sample_20260330_025240_540155_ebay,2026-03-30T02:52:40.872820,8.0,2025 Score JOE GREENE Auto Autograph PSA 10 POP 2 #8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025240_540155_ebay_front.jpg,sample_20260330_025240_540155_ebay_back.jpg
sample_20260330_025240_873161_ebay,2026-03-30T02:52:41.251593,8.0,2025 PANINI SCORE RC-PUMPKIN #41 DILLON GABRIEL PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025240_873161_ebay_front.jpg,sample_20260330_025240_873161_ebay_back.jpg
sample_20260330_025241_254959_ebay,2026-03-30T02:52:41.525526,8.0,2025 PANINI SCORE RC-PUMPKIN #7 MASON TAYLOR PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025241_254959_ebay_front.jpg,sample_20260330_025241_254959_ebay_back.jpg
sample_20260330_025241_525798_ebay,2026-03-30T02:52:41.825389,8.0,2025 PANINI SCORE RC-PUMPKIN #41 DILLON GABRIEL PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025241_525798_ebay_front.jpg,sample_20260330_025241_525798_ebay_back.jpg
sample_20260330_025241_825650_ebay,2026-03-30T02:52:42.309245,8.0,2025 PANINI SCORE RC-PUMPKIN #75 QUINN EWERS PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025241_825650_ebay_front.jpg,sample_20260330_025241_825650_ebay_back.jpg
sample_20260330_025242_309559_ebay,2026-03-30T02:52:42.704085,8.0,2025 PANINI SCORE PUMPKIN #154 JARED GOFF PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025242_309559_ebay_front.jpg,sample_20260330_025242_309559_ebay_back.jpg
sample_20260330_025242_704348_ebay,2026-03-30T02:52:43.202346,8.0,2025 PANINI SCORE RC-PUMPKIN #75 QUINN EWERS PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025242_704348_ebay_front.jpg,sample_20260330_025242_704348_ebay_back.jpg
sample_20260330_025243_202608_ebay,2026-03-30T02:52:43.676469,8.0,2025 PANINI SCORE SIGNATURE #95 DJ GIDDENS ROOKIE RC PSA 8 AUTO,eBay auto-import. Query: 2025 score football psa,sample_20260330_025243_202608_ebay_front.jpg,sample_20260330_025243_202608_ebay_back.jpg
sample_20260330_025243_676801_ebay,2026-03-30T02:52:44.076466,8.0,Quinn Ewers #75 2025 Panini Score Rookie (RC) RED ZONE   #16/20    PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025243_676801_ebay_front.jpg,sample_20260330_025243_676801_ebay_back.jpg
sample_20260330_025244_078821_ebay,2026-03-30T02:52:44.552220,8.0,2025 Score Anniversary Rookie Shedeur Sanders #8 Dynamics PSA Football,eBay auto-import. Query: 2025 score football psa,sample_20260330_025244_078821_ebay_front.jpg,sample_20260330_025244_078821_ebay_back.jpg
sample_20260330_025244_553919_ebay,2026-03-30T02:52:44.835867,8.0,2025 Panini Score AJ Barner Gem Masters Black 1/1 ONE OF ONE #82 PSA 8 Seahawks,eBay auto-import. Query: 2025 score football psa,sample_20260330_025244_553919_ebay_front.jpg,sample_20260330_025244_553919_ebay_back.jpg
sample_20260330_025244_836277_ebay,2026-03-30T02:52:45.139246,8.0,2025 Score - Anniversary Rookie Emeka Egbuka #8 (RC) PSA 9 Mint,eBay auto-import. Query: 2025 score football psa,sample_20260330_025244_836277_ebay_front.jpg,sample_20260330_025244_836277_ebay_back.jpg
sample_20260330_025245_141632_ebay,2026-03-30T02:52:45.532690,7.0,2025 SAM DARNOLD Panini Score 1/1 DOTS GOLD PSA (7) ONLY (1) IN EXISTENCE ! #40,eBay auto-import. Query: 2025 score football psa,sample_20260330_025245_141632_ebay_front.jpg,sample_20260330_025245_141632_ebay_back.jpg
sample_20260330_025245_534733_ebay,2026-03-30T02:52:45.909146,7.0,2025 Score Next Era NIL Auto Keelon Russell #NEN-KRU PSA 9 MINT Auto wc7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025245_534733_ebay_front.jpg,sample_20260330_025245_534733_ebay_back.jpg
sample_20260330_025245_909426_ebay,2026-03-30T02:52:46.622272,7.0,2025 Score - Intergalactic Justin Jefferson #7 Graded PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025245_909426_ebay_front.jpg,sample_20260330_025245_909426_ebay_back.jpg
sample_20260330_025246_623587_ebay,2026-03-30T02:52:47.360207,7.0,Panini 2025 Score Jaxson Dart #35 Rookie Insert PSA 7 Ole Miss Giants,eBay auto-import. Query: 2025 score football psa,sample_20260330_025246_623587_ebay_front.jpg,sample_20260330_025246_623587_ebay_back.jpg
sample_20260330_025247_360508_ebay,2026-03-30T02:52:47.701701,7.0,2025 Score - Stars of the Nfl Kenneth Walker III #SNJ-45 Jersey (MEM) PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025247_360508_ebay_front.jpg,sample_20260330_025247_360508_ebay_back.jpg
sample_20260330_025247_701997_ebay,2026-03-30T02:52:47.993937,7.0,Cam Ward 2025 Score NFL Rookie Football Card #13 Graded PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025247_701997_ebay_front.jpg,sample_20260330_025247_701997_ebay_back.jpg
sample_20260330_025247_994196_ebay,2026-03-30T02:52:48.138637,7.0,2025 Score Rookies Scorecard Shedeur Sanders #15 PSA 7 8d9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025247_994196_ebay_front.jpg,sample_20260330_025247_994196_ebay_back.jpg
sample_20260330_025248_138934_ebay,2026-03-30T02:52:48.576399,7.0,2025 PANINI SCORE RC-PUMPKIN #7 MASON TAYLOR PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025248_138934_ebay_front.jpg,sample_20260330_025248_138934_ebay_back.jpg
sample_20260330_025248_579602_ebay,2026-03-30T02:52:48.833628,7.0,2025 PANINI SCORE RC-PUMPKIN #7 MASON TAYLOR PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025248_579602_ebay_front.jpg,sample_20260330_025248_579602_ebay_back.jpg
sample_20260330_025248_833867_ebay,2026-03-30T02:52:49.069508,7.0,2025 PANINI SCORE RC-PUMPKIN #7 MASON TAYLOR PSA 10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025248_833867_ebay_front.jpg,sample_20260330_025248_833867_ebay_back.jpg
sample_20260330_025249_069773_ebay,2026-03-30T02:52:49.319945,7.0,2025 PANINI SCORE RC-PUMPKIN #7 MASON TAYLOR PSA 10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025249_069773_ebay_front.jpg,sample_20260330_025249_069773_ebay_back.jpg
sample_20260330_025249_322473_ebay,2026-03-30T02:52:49.899141,7.0,2025 PANINI SCORE NFL DRAFT GOLD ZONE #15 OMARION HAMPTON 6/50 PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025249_322473_ebay_front.jpg,sample_20260330_025249_322473_ebay_back.jpg
sample_20260330_025249_899456_ebay,2026-03-30T02:52:50.655822,7.0,2025 PANINI SCORE ROOKIE #20 TRAVIS HUNTER RC POP 4 PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025249_899456_ebay_front.jpg,sample_20260330_025249_899456_ebay_back.jpg
sample_20260330_025250_656105_ebay,2026-03-30T02:52:50.939333,7.0,2025 Score Next Era NIL Ground Zero 23/25 Jonah Coleman PSA 9 MINT Auto 1bw7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025250_656105_ebay_front.jpg,sample_20260330_025250_656105_ebay_back.jpg
sample_20260330_025250_939641_ebay,2026-03-30T02:52:51.278195,7.0,2025 PANINI SCORE TOP 100 #60 RAHEEM MOSTERT PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025250_939641_ebay_front.jpg,sample_20260330_025250_939641_ebay_back.jpg
sample_20260330_025251_278468_ebay,2026-03-30T02:52:51.626755,7.0,2025 PANINI SCORE TOP 100 #70 AMARI COOPER PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025251_278468_ebay_front.jpg,sample_20260330_025251_278468_ebay_back.jpg
sample_20260330_025251_627039_ebay,2026-03-30T02:52:52.016307,7.0,2025 PANINI SCORE ROOKIE #15 SHEDEUR SANDERS RC POP 4 PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025251_627039_ebay_front.jpg,sample_20260330_025251_627039_ebay_back.jpg
sample_20260330_025252_016574_ebay,2026-03-30T02:52:52.289180,7.0,2025 Score Step Ahead Josh Allen #SA-7 Case Hit SSP  PSA 10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025252_016574_ebay_front.jpg,sample_20260330_025252_016574_ebay_back.jpg
sample_20260330_025252_290719_ebay,2026-03-30T02:52:52.605379,7.0,2025 PANINI SCORE DOTS BLUE #33 KENNETH GRANT ROOKIE RC 250/399 PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025252_290719_ebay_front.jpg,sample_20260330_025252_290719_ebay_back.jpg
sample_20260330_025252_605701_ebay,2026-03-30T02:52:52.933997,7.0,2025 Score - Jordan Love #119 Lava /799 PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025252_605701_ebay_front.jpg,sample_20260330_025252_605701_ebay_back.jpg
sample_20260330_025252_934371_ebay,2026-03-30T02:52:53.607454,7.0,2025 PANINI SCORE EMERGED 7 MICHAEL PENIX JR. GOLD ZONE /50 ROOKIE PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025252_934371_ebay_front.jpg,sample_20260330_025252_934371_ebay_back.jpg
sample_20260330_025253_607724_ebay,2026-03-30T02:52:54.113555,7.0,2025 PANINI SCORE FOOTBALL #154 JARED GOFF PSA NM-7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025253_607724_ebay_front.jpg,sample_20260330_025253_607724_ebay_back.jpg
sample_20260330_025254_113820_ebay,2026-03-30T02:52:54.372063,7.0,2025 PANINI SCORE FOOTBALL #2 EMEKA EGBUKA (RC) PSA NM-7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025254_113820_ebay_front.jpg,sample_20260330_025254_113820_ebay_back.jpg
sample_20260330_025254_372298_ebay,2026-03-30T02:52:54.586594,7.0,2025 PANINI SCORE NFL DRAFT SC #7 LUTHER BURDEN III 43/100 PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025254_372298_ebay_front.jpg,sample_20260330_025254_372298_ebay_back.jpg
sample_20260330_025254_586933_ebay,2026-03-30T02:52:54.894079,7.0,2025 Panini Score Football No. 62 Al Toon Auto End Zone 5/6 PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025254_586933_ebay_front.jpg,sample_20260330_025254_586933_ebay_back.jpg
sample_20260330_025254_894347_ebay,2026-03-30T02:52:55.416945,7.0,2025 PANINI SCORE NEXT ERA NIL AUTOS #NENRWO RYAN WINGO PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025254_894347_ebay_front.jpg,sample_20260330_025254_894347_ebay_back.jpg
sample_20260330_025255_417314_ebay,2026-03-30T02:52:55.705650,7.0,2025 Score-a-Treat Halloween - RC  TRAVIS HUNTER #20 Pumpkin (RC) PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025255_417314_ebay_front.jpg,sample_20260330_025255_417314_ebay_back.jpg
sample_20260330_025255_706069_ebay,2026-03-30T02:52:56.251960,7.0,2025 Panini Score NFL Draft Travis Hunter Showcase /100 RC #11 PSA 7 NEAR-MINT,eBay auto-import. Query: 2025 score football psa,sample_20260330_025255_706069_ebay_front.jpg,sample_20260330_025255_706069_ebay_back.jpg
sample_20260330_025256_252296_ebay,2026-03-30T02:52:56.724403,7.0,2025 Score Malik Nabers #24 The Franchise First Down /10 PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025256_252296_ebay_front.jpg,sample_20260330_025256_252296_ebay_back.jpg
sample_20260330_025256_724646_ebay,2026-03-30T02:52:56.979923,7.0,2025 PANINI SCORE NFL DRAFT GOLD ZONE #15 OMARION HAMPTON 32/50 PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025256_724646_ebay_front.jpg,sample_20260330_025256_724646_ebay_back.jpg
sample_20260330_025256_983424_ebay,2026-03-30T02:52:57.344584,7.0,LAS VEGAS RAIDERS ASHTON JEANTY 2025 SAGE LOW SERIES #55 R RED ROOKIE RC PSA 7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025256_983424_ebay_front.jpg,sample_20260330_025256_983424_ebay_back.jpg
sample_20260330_025902_463905_ebay,2026-03-30T02:59:02.758649,10.0,2025 Bowman Chrome Jhostynxon Garcia Auto #CPA-JGA 1st Bowman SP PSA 10,eBay auto-import. Query: 2025 bowman chrome psa,sample_20260330_025902_463905_ebay_front.jpg,sample_20260330_025902_463905_ebay_back.jpg
sample_20260330_025902_759216_ebay,2026-03-30T02:59:03.057511,10.0,2025 BOWMAN CHROME PRSPCT AUTOS MINI DIAMOND #CPAPM PJ MORLANDO 28/100 PSA 10,eBay auto-import. Query: 2025 bowman chrome psa,sample_20260330_025902_759216_ebay_front.jpg,sample_20260330_025902_759216_ebay_back.jpg
sample_20260330_025903_060330_ebay,2026-03-30T02:59:03.328743,10.0,2025 Bowman Chrome Sapphire Selections JJ Wetherholt Auto PSA 10,eBay auto-import. Query: 2025 bowman chrome psa,sample_20260330_025903_060330_ebay_front.jpg,sample_20260330_025903_060330_ebay_back.jpg
sample_20260330_025903_331280_ebay,2026-03-30T02:59:03.741430,10.0,2025 Bowman Chrome Eduardo Quintero Auto Mojo Mega BMA-EQ PSA 10,eBay auto-import. Query: 2025 bowman chrome psa,sample_20260330_025903_331280_ebay_front.jpg,sample_20260330_025903_331280_ebay_back.jpg
sample_20260330_025903_744644_ebay,2026-03-30T02:59:04.006108,10.0,2025 Bowman Chrome Elian Pena Prospect Auto #CPA-EP PSA 10,eBay auto-import. Query: 2025 bowman chrome psa,sample_20260330_025903_744644_ebay_front.jpg,sample_20260330_025903_744644_ebay_back.jpg
sample_20260330_025904_006361_ebay,2026-03-30T02:59:04.304114,10.0,Kevin Mcgonigle Bowman Chrome Mojo Variation PSA 10 SP Gem Mint Tigers,eBay auto-import. Query: 2025 bowman chrome psa,sample_20260330_025904_006361_ebay_front.jpg,sample_20260330_025904_006361_ebay_back.jpg
sample_20260330_025904_307033_ebay,2026-03-30T02:59:04.651421,10.0,2025 Bowman Chrome Sapphire #CPSA-CS Cam Schlittler 1st Blue Auto /199 PSA 10,eBay auto-import. Query: 2025 bowman chrome psa,sample_20260330_025904_307033_ebay_front.jpg,sample_20260330_025904_307033_ebay_back.jpg
sample_20260330_025904_651724_ebay,2026-03-30T02:59:04.890123,10.0,2025 Bowman Chrome 1st JJ Wetherholt Speckle Refractor Auto /299 #CPA-JW PSA 10,eBay auto-import. Query: 2025 bowman chrome psa,sample_20260330_025904_651724_ebay_front.jpg,sample_20260330_025904_651724_ebay_back.jpg
sample_20260330_025904_890412_ebay,2026-03-30T02:59:05.199920,10.0,2025 Bowman Chrome Prospects Jonah Tong #BCP-105 1st PSA 10 Mets MLB,eBay auto-import. Query: 2025 bowman chrome psa,sample_20260330_025904_890412_ebay_front.jpg,sample_20260330_025904_890412_ebay_back.jpg
sample_20260330_025905_200173_ebay,2026-03-30T02:59:05.723343,10.0,2025 BOWMAN CHROME SAPPHIRE ED ORANGE #37 BRYCE HARPER 20/25 PSA 10,eBay auto-import. Query: 2025 bowman chrome psa,sample_20260330_025905_200173_ebay_front.jpg,sample_20260330_025905_200173_ebay_back.jpg
sample_20260330_025905_726791_ebay,2026-03-30T02:59:06.010823,10.0,2025 Bowman Chrome 1st Jesus Made Reptilian Refractor PSA 10,eBay auto-import. Query: 2025 bowman chrome psa,sample_20260330_025905_726791_ebay_front.jpg,sample_20260330_025905_726791_ebay_back.jpg
sample_20260330_025906_013649_ebay,2026-03-30T02:59:06.317471,10.0,2025 Bowman Chrome 1st Jesus Made Reptilian Refractor PSA 10,eBay auto-import. Query: 2025 bowman chrome psa,sample_20260330_025906_013649_ebay_front.jpg,sample_20260330_025906_013649_ebay_back.jpg
